Date,PX_LAST,Change,% Change,PX_OPEN,Change,% Change,PX_HIGH,Change,% Change,PX_LOW,Change,% Change
7/20/16,11.79,-0.05,-0.422297297,11.88,0.04,0.337837838,11.89,0.05,0.422297297,11.4,-0.44,-3.716216216
7/19/16,11.84,-0.39,-3.188879804,12.39,0.16,1.308258381,12.51,0.28,2.289452167,11.82,-0.41,-3.352412101
7/18/16,12.23,0.39,3.293918919,12.76,0.92,7.77027027,12.76,0.92,7.77027027,12.04,0.2,1.689189189
7/15/16,11.84,-0.25,-2.067824648,11.99,-0.1,-0.827129859,12.46,0.37,3.06038048,11.61,-0.48,-3.970223325
7/14/16,12.09,-1.18,-8.892238131,12.43,-0.84,-6.330067822,12.6,-0.67,-5.048982668,11.83,-1.44,-10.85154484
7/13/16,13.27,-0.31,-2.282768778,13.59,0.01,0.073637703,13.84,0.26,1.914580265,13.16,-0.42,-3.092783505
7/12/16,13.58,-0.16,-1.164483261,13.26,-0.48,-3.493449782,13.91,0.17,1.237263464,13.26,-0.48,-3.493449782
7/11/16,13.74,0.25,1.853224611,13.62,0.13,0.963676798,13.81,0.32,2.372127502,13.37,-0.12,-0.889547813
7/8/16,13.49,-1.43,-9.584450402,14.08,-0.84,-5.63002681,14.18,-0.74,-4.959785523,13.48,-1.44,-9.651474531
7/7/16,14.92,-0.27,-1.777485188,14.99,-0.2,-1.316655695,15.82,0.63,4.147465438,14.52,-0.67,-4.410796577
7/6/16,15.19,-0.55,-3.494282084,16.53,0.79,5.01905972,16.94,1.2,7.623888183,15.19,-0.55,-3.494282084
7/5/16,15.74,1.02,6.929347826,15.49,0.77,5.230978261,16.56,1.84,12.5,15.49,0.77,5.230978261
7/1/16,14.72,-0.77,-4.970948999,15.08,-0.41,-2.646868948,15.1,-0.39,-2.517753389,14.57,-0.92,-5.939315688
6/30/16,15.49,-0.89,-5.433455433,16.02,-0.36,-2.197802198,16.42,0.04,0.244200244,15.33,-1.05,-6.41025641
6/29/16,16.38,-1.97,-10.73569482,17.77,-0.58,-3.160762943,17.77,-0.58,-3.160762943,16.31,-2.04,-11.11716621
6/28/16,18.35,-4.81,-20.76856649,20.67,-2.49,-10.75129534,20.67,-2.49,-10.75129534,18.35,-4.81,-20.76856649
6/27/16,23.16,-1.48,-6.006493506,23.47,-1.17,-4.748376623,23.52,-1.12,-4.545454545,22.48,-2.16,-8.766233766
6/24/16,24.64,7.56,44.26229508,22.14,5.06,29.62529274,24.64,7.56,44.26229508,19.64,2.56,14.9882904
6/23/16,17.08,-3.59,-17.36816642,17.79,-2.88,-13.93323657,18.51,-2.16,-10.44992743,17.05,-3.62,-17.51330431
6/22/16,20.67,2.36,12.88913162,18.45,0.14,0.764609503,20.67,2.36,12.88913162,17.82,-0.49,-2.676133261
6/21/16,18.31,0.14,0.770500826,17.66,-0.51,-2.806824436,18.64,0.47,2.586681343,17.62,-0.55,-3.026967529
6/20/16,18.17,-1.01,-5.265901981,17.34,-1.84,-9.593326382,18.29,-0.89,-4.640250261,16.66,-2.52,-13.13868613
6/17/16,19.18,-0.23,-1.184956208,19.55,0.14,0.721277692,19.65,0.24,1.236476043,18.62,-0.79,-4.070066976
6/16/16,19.41,-0.34,-1.721518987,21.3,1.55,7.848101266,22.51,2.76,13.97468354,18.98,-0.77,-3.898734177
6/15/16,19.75,-0.56,-2.757262432,20.03,-0.28,-1.378631216,20.13,-0.18,-0.886262925,18.59,-1.72,-8.468734613
6/14/16,20.31,-0.4,-1.93143409,21.63,0.92,4.442298407,21.95,1.24,5.987445678,20.14,-0.57,-2.752293578
6/13/16,20.71,4.04,24.23515297,18.28,1.61,9.658068386,20.71,4.04,24.23515297,17.72,1.05,6.298740252
6/10/16,16.67,2.23,15.4432133,15.53,1.09,7.548476454,16.93,2.49,17.24376731,15.49,1.05,7.271468144
6/9/16,14.44,0.67,4.865649964,14.25,0.48,3.48583878,14.56,0.79,5.737109659,14.18,0.41,2.977487291
6/8/16,13.77,0.03,0.218340611,13.62,-0.12,-0.873362445,13.96,0.22,1.601164483,13.56,-0.18,-1.310043668
6/7/16,13.74,0.29,2.156133829,13.34,-0.11,-0.817843866,13.75,0.3,2.230483271,13.16,-0.29,-2.156133829
6/6/16,13.45,0.26,1.971190296,13.77,0.58,4.39727066,14.02,0.83,6.292645944,13.3,0.11,0.833965125
6/3/16,13.19,-0.21,-1.567164179,13.75,0.35,2.611940299,14.4,1,7.462686567,13.06,-0.34,-2.537313433
6/2/16,13.4,-0.49,-3.527717783,14.29,0.4,2.879769618,14.52,0.63,4.535637149,13.39,-0.5,-3.599712023
6/1/16,13.89,-0.06,-0.430107527,14.56,0.61,4.372759857,14.77,0.82,5.878136201,13.85,-0.1,-0.716845878
5/31/16,13.95,0.95,7.307692308,13.74,0.74,5.692307692,14.61,1.61,12.38461538,13.58,0.58,4.461538462
5/27/16,13,-0.45,-3.345724907,13.43,-0.02,-0.148698885,13.58,0.13,0.966542751,12.97,-0.48,-3.568773234
5/26/16,13.45,-0.37,-2.677279305,13.78,-0.04,-0.289435601,13.95,0.13,0.940665702,13.45,-0.37,-2.677279305
5/25/16,13.82,-0.41,-2.881236824,13.92,-0.31,-2.178496135,13.92,-0.31,-2.178496135,13.51,-0.72,-5.059732959
5/24/16,14.23,-1.36,-8.723540731,15.18,-0.41,-2.629890956,15.18,-0.41,-2.629890956,14.13,-1.46,-9.36497755
5/23/16,15.59,0.24,1.563517915,16.12,0.77,5.016286645,16.13,0.78,5.081433225,15.28,-0.07,-0.456026059
5/20/16,15.35,-1.35,-8.083832335,16.53,-0.17,-1.017964072,16.53,-0.17,-1.017964072,15.31,-1.39,-8.323353293
5/19/16,16.7,0.31,1.891397193,17.08,0.69,4.209884076,18.04,1.65,10.06711409,16.67,0.28,1.708358755
5/18/16,16.39,0.24,1.486068111,16.36,0.21,1.300309598,16.99,0.84,5.20123839,15.37,-0.78,-4.829721362
5/17/16,16.15,0.87,5.693717277,15.56,0.28,1.832460733,16.71,1.43,9.358638743,15.32,0.04,0.261780105
5/16/16,15.28,-0.54,-3.413400759,16.5,0.68,4.298356511,16.5,0.68,4.298356511,14.94,-0.88,-5.562579014
5/13/16,15.82,0.63,4.147465438,15.46,0.27,1.777485188,16.14,0.95,6.254114549,14.8,-0.39,-2.567478604
5/12/16,15.19,-0.32,-2.063185042,15.13,-0.38,-2.450032237,16.15,0.64,4.126370084,14.83,-0.68,-4.384268214
5/11/16,15.51,0.94,6.451612903,14.75,0.18,1.235415237,15.51,0.94,6.451612903,14.43,-0.14,-0.960878518
5/10/16,14.57,-0.82,-5.328135153,15.09,-0.3,-1.949317739,15.09,-0.3,-1.949317739,14.5,-0.89,-5.782975958
5/9/16,15.39,-0.17,-1.092544987,16.14,0.58,3.727506427,16.14,0.58,3.727506427,15.09,-0.47,-3.020565553
5/6/16,15.56,-1.02,-6.15199035,16.85,0.27,1.628468034,16.9,0.32,1.930036188,15.55,-1.03,-6.212303981
5/5/16,16.58,-0.09,-0.539892022,16.62,-0.05,-0.299940012,17.06,0.39,2.339532094,16.21,-0.46,-2.75944811
5/4/16,16.67,0.46,2.837754473,17.01,0.8,4.93522517,17.33,1.12,6.909315238,16.62,0.41,2.529302899
5/3/16,16.21,0.96,6.295081967,16.3,1.05,6.885245902,16.94,1.69,11.08196721,15.78,0.53,3.475409836
5/2/16,15.25,-0.93,-5.747836836,16.49,0.31,1.915945612,16.49,0.31,1.915945612,15.1,-1.08,-6.674907293
4/29/16,16.18,0.71,4.589528119,16.12,0.65,4.201680672,17.35,1.88,12.15255333,15.88,0.41,2.650290886
4/28/16,15.47,1.39,9.872159091,14.79,0.71,5.042613636,15.83,1.75,12.42897727,13.71,-0.37,-2.627840909
4/27/16,14.08,-0.23,-1.607267645,14.91,0.6,4.192872117,15.15,0.84,5.870020964,13.93,-0.38,-2.655485674
4/26/16,14.31,-0.08,-0.555941626,14.36,-0.03,-0.20847811,14.62,0.23,1.598332175,13.99,-0.4,-2.779708131
4/25/16,14.39,1.05,7.871064468,14.66,1.32,9.895052474,14.9,1.56,11.69415292,14.36,1.02,7.646176912
4/22/16,13.34,-0.49,-3.543022415,13.98,0.15,1.084598698,14.25,0.42,3.036876356,13.27,-0.56,-4.049168474
4/21/16,13.83,0.65,4.931714719,13.41,0.23,1.745068285,14.05,0.87,6.60091047,13.38,0.2,1.517450683
4/20/16,13.18,0.07,0.533943555,12.55,-0.56,-4.271548436,13.25,0.14,1.067887109,12.52,-0.59,-4.500381388
4/19/16,13.11,0.02,0.152788388,13.1,0.01,0.076394194,13.73,0.64,4.889228419,12.98,-0.11,-0.840336134
4/18/16,13.09,0.24,1.86770428,14.13,1.28,9.961089494,14.14,1.29,10.03891051,12.94,0.09,0.700389105
4/15/16,12.85,0.04,0.31225605,12.98,0.17,1.327088212,13.34,0.53,4.137392662,12.81,0,0
4/14/16,12.81,-1.28,-9.084457062,12.96,-1.13,-8.01987225,13.15,-0.94,-6.671398155,12.51,-1.58,-11.21362669
4/13/16,14.09,-1.06,-6.99669967,14.76,-0.39,-2.574257426,14.76,-0.39,-2.574257426,13.87,-1.28,-8.448844884
4/12/16,15.15,-1.17,-7.169117647,16.18,-0.14,-0.857843137,16.6,0.28,1.715686275,15.04,-1.28,-7.843137255
4/11/16,16.32,0.72,4.615384615,15.71,0.11,0.705128205,16.32,0.72,4.615384615,15.23,-0.37,-2.371794872
4/8/16,15.6,-0.79,-4.820012203,15.83,-0.56,-3.416717511,16.14,-0.25,-1.525320317,15.27,-1.12,-6.833435021
4/7/16,16.39,1.9,13.11249137,15.47,0.98,6.763285024,16.98,2.49,17.18426501,15.15,0.66,4.554865424
4/6/16,14.49,-1.25,-7.941550191,15.98,0.24,1.524777637,16.26,0.52,3.303684879,14.45,-1.29,-8.195679797
4/5/16,15.74,1.28,8.852005533,15.64,1.18,8.1604426,15.99,1.53,10.58091286,15.35,0.89,6.154910097
4/4/16,14.46,0.92,6.794682422,14.24,0.7,5.169867061,14.56,1.02,7.53323486,14.08,0.54,3.988183161
4/1/16,13.54,-0.64,-4.513399154,15.07,0.89,6.276445698,15.43,1.25,8.815232722,13.43,-0.75,-5.289139633
3/31/16,14.18,0.34,2.456647399,14.05,0.21,1.51734104,14.49,0.65,4.696531792,13.85,0.01,0.072254335
3/30/16,13.84,-0.34,-2.3977433,14.1,-0.08,-0.564174894,14.16,-0.02,-0.141043724,13.45,-0.73,-5.14809591
3/29/16,14.18,-1.31,-8.457069077,15.93,0.44,2.840542285,16.09,0.6,3.873466753,14.17,-1.32,-8.521626856
3/28/16,15.49,0.46,3.060545576,15.94,0.91,6.054557552,16.2,1.17,7.784431138,15.23,0.2,1.330671989
3/24/16,15.03,-0.11,-0.72655218,16.47,1.33,8.784676354,16.53,1.39,9.180977543,15.03,-0.11,-0.72655218
3/23/16,15.14,0.72,4.993065187,14.88,0.46,3.19001387,15.25,0.83,5.755894591,14.72,0.3,2.080443828
3/22/16,14.42,0.39,2.779757662,14.82,0.79,5.630791162,14.96,0.93,6.628652887,14.05,0.02,0.142551675
3/21/16,14.03,0.01,0.071326676,14.84,0.82,5.848787447,14.99,0.97,6.918687589,14.03,0.01,0.071326676
3/18/16,14.02,-0.42,-2.908587258,14.17,-0.27,-1.869806094,14.34,-0.1,-0.692520776,13.77,-0.67,-4.639889197
3/17/16,14.44,-0.42,-2.826379542,15.19,0.33,2.220726783,15.28,0.42,2.826379542,13.75,-1.11,-7.469717362
3/16/16,14.86,-1.84,-11.01796407,16.86,0.16,0.958083832,16.86,0.16,0.958083832,14.74,-1.96,-11.73652695
3/15/16,16.7,-0.08,-0.476758045,17.62,0.84,5.005959476,17.72,0.94,5.601907032,16.7,-0.08,-0.476758045
3/14/16,16.78,0.15,0.901984366,17.17,0.54,3.247143716,17.57,0.94,5.652435358,16.57,-0.06,-0.360793746
3/11/16,16.63,-1.54,-8.475509081,18.59,0.42,2.311502477,18.59,0.42,2.311502477,16.56,-1.61,-8.860759494
3/10/16,18.17,-0.45,-2.416756176,18.92,0.3,1.611170784,19.7,1.08,5.800214823,17.43,-1.19,-6.390977444
3/9/16,18.62,-0.37,-1.948393892,19.2,0.21,1.105845182,19.38,0.39,2.05371248,18.59,-0.4,-2.106371775
3/8/16,18.99,1.24,6.985915493,17.99,0.24,1.352112676,19.17,1.42,8,17.99,0.24,1.352112676
3/7/16,17.75,0.34,1.952900632,,,,,,,,,
3/4/16,17.41,0.15,0.869061414,,,,,,,,,
3/3/16,17.26,-0.41,-2.320316921,,,,,,,,,
3/2/16,17.67,-0.67,-3.653217012,,,,,,,,,
3/1/16,18.34,-2.76,-13.08056872,,,,,,,,,
2/29/16,21.1,0.77,3.787506149,,,,,,,,,
2/26/16,20.33,0.76,3.883495146,,,,,,,,,
2/25/16,19.57,-1.55,-7.339015152,,,,,,,,,
2/24/16,21.12,-0.23,-1.077283372,,,,,,,,,
2/23/16,21.35,1.49,7.502517623,,,,,,,,,
2/22/16,19.86,-1.09,-5.202863962,,,,,,,,,
2/19/16,20.95,-1.02,-4.642694584,,,,,,,,,
2/18/16,21.97,-0.69,-3.045013239,,,,,,,,,
2/17/16,22.66,-1.8,-7.358953393,,,,,,,,,
2/16/16,24.46,-1.47,-5.66910914,,,,,,,,,
2/12/16,25.93,-2.49,-8.761435609,,,,,,,,,
2/11/16,28.42,1.75,6.56167979,,,,,,,,,
2/10/16,26.67,-0.26,-0.965466023,,,,,,,,,
2/9/16,26.93,0.67,2.551408987,,,,,,,,,
2/8/16,26.26,2.5,10.52188552,,,,,,,,,
2/5/16,23.76,1.42,6.356311549,,,,,,,,,
2/4/16,22.34,0.15,0.675980171,,,,,,,,,
2/3/16,22.19,-0.27,-1.202137133,,,,,,,,,
2/2/16,22.46,1.95,9.507557289,,,,,,,,,
2/1/16,20.51,0,0,,,,,,,,,
1/29/16,20.51,-2.06,-9.127159947,,,,,,,,,
1/28/16,22.57,-0.57,-2.46326707,,,,,,,,,
1/27/16,23.14,0.71,3.165403477,,,,,,,,,
1/26/16,22.43,-1.6,-6.658343737,,,,,,,,,
1/25/16,24.03,1.92,8.68385346,,,,,,,,,
1/22/16,22.11,-4.28,-16.21826449,,,,,,,,,
1/21/16,26.39,-0.9,-3.297911323,,,,,,,,,
1/20/16,27.29,1.58,6.145468689,,,,,,,,,
1/19/16,25.71,-0.02,-0.077730276,,,,,,,,,
1/15/16,25.73,3,13.19841619,,,,,,,,,
1/14/16,22.73,-1.74,-7.110747855,,,,,,,,,
1/13/16,24.47,2.66,12.19624026,,,,,,,,,
1/12/16,21.81,-1.8,-7.623888183,,,,,,,,,
1/11/16,23.61,-2.41,-9.262106072,,,,,,,,,
1/8/16,26.02,1.76,7.254740313,,,,,,,,,
1/7/16,24.26,4.06,20.0990099,,,,,,,,,
1/6/16,20.2,1.21,6.371774618,,,,,,,,,
1/5/16,18.99,-1.22,-6.036615537,,,,,,,,,
1/4/16,20.21,2.29,12.77901786,,,,,,,,,
12/31/15,17.92,0.74,4.307334109,,,,,,,,,
12/30/15,17.18,1.07,6.641837368,,,,,,,,,
12/29/15,16.11,-0.81,-4.787234043,,,,,,,,,
12/28/15,16.92,0.84,5.223880597,,,,,,,,,
12/24/15,16.08,0.16,1.005025126,,,,,,,,,
12/23/15,15.92,-0.83,-4.955223881,,,,,,,,,
12/22/15,16.75,-1.83,-9.849300323,,,,,,,,,
12/21/15,18.58,-1.72,-8.472906404,,,,,,,,,
12/18/15,20.3,1.53,8.151305274,,,,,,,,,
12/17/15,18.77,1.23,7.012542759,,,,,,,,,
12/16/15,17.54,-2.77,-13.63860167,,,,,,,,,
12/15/15,20.31,-2.1,-9.3708166,,,,,,,,,
12/14/15,22.41,-1.67,-6.935215947,,,,,,,,,
12/11/15,24.08,4.66,23.99588054,,,,,,,,,
12/10/15,19.42,-0.32,-1.621073961,,,,,,,,,
12/9/15,19.74,1.73,9.60577457,,,,,,,,,
12/8/15,18.01,1.78,10.96734442,,,,,,,,,
12/7/15,16.23,0.74,4.777275662,,,,,,,,,
12/4/15,15.49,-3.05,-16.45091694,,,,,,,,,
12/3/15,18.54,1.97,11.88895594,,,,,,,,,
12/2/15,16.57,1.17,7.597402597,,,,,,,,,
12/1/15,15.4,-1.35,-8.059701493,,,,,,,,,
11/30/15,16.75,0.82,5.147520402,,,,,,,,,
11/27/15,15.93,0.29,1.854219949,,,,,,,,,
11/25/15,15.64,-0.53,-3.277674706,,,,,,,,,
11/24/15,16.17,0.27,1.698113208,,,,,,,,,
11/23/15,15.9,-0.05,-0.313479624,,,,,,,,,
11/20/15,15.95,-1.31,-7.589803013,,,,,,,,,
11/19/15,17.26,0.06,0.348837209,,,,,,,,,
11/18/15,17.2,-2.01,-10.46330036,,,,,,,,,
11/17/15,19.21,0.51,2.727272727,,,,,,,,,
11/16/15,18.7,-2.03,-9.792571153,,,,,,,,,
11/13/15,20.73,1.62,8.477237049,,,,,,,,,
11/12/15,19.11,2.18,12.8765505,,,,,,,,,
11/11/15,16.93,0.69,4.248768473,,,,,,,,,
11/10/15,16.24,-1.04,-6.018518519,,,,,,,,,
11/9/15,17.28,2.17,14.3613501,,,,,,,,,
11/6/15,15.11,-0.69,-4.367088608,,,,,,,,,
11/5/15,15.8,-0.45,-2.769230769,,,,,,,,,
11/4/15,16.25,0.91,5.93220339,,,,,,,,,
11/3/15,15.34,0.36,2.403204272,,,,,,,,,
11/2/15,14.98,-0.9,-5.667506297,,,,,,,,,
10/30/15,15.88,0.49,3.18388564,,,,,,,,,
10/29/15,15.39,0.31,2.055702918,,,,,,,,,
10/28/15,15.08,-0.92,-5.75,,,,,,,,,
10/27/15,16,0.11,0.692259283,,,,,,,,,
10/26/15,15.89,1.37,9.435261708,,,,,,,,,
10/23/15,14.52,0.22,1.538461538,,,,,,,,,
10/22/15,14.3,-2.12,-12.91108404,,,,,,,,,
10/21/15,16.42,1.11,7.250163292,,,,,,,,,
10/20/15,15.31,0.85,5.878284924,,,,,,,,,
10/19/15,14.46,0.15,1.048218029,,,,,,,,,
10/16/15,14.31,-0.83,-5.482166446,,,,,,,,,
10/15/15,15.14,-2.74,-15.32438479,,,,,,,,,
10/14/15,17.88,0.22,1.245753114,,,,,,,,,
10/13/15,17.66,1.4,8.610086101,,,,,,,,,
10/12/15,16.26,-0.83,-4.856641311,,,,,,,,,
10/9/15,17.09,-0.3,-1.725129385,,,,,,,,,
10/8/15,17.39,-1.02,-5.540467137,,,,,,,,,
10/7/15,18.41,-1,-5.151983514,,,,,,,,,
10/6/15,19.41,-0.19,-0.969387755,,,,,,,,,
10/5/15,19.6,-1.17,-5.633124699,,,,,,,,,
10/2/15,20.77,-1.53,-6.860986547,,,,,,,,,
10/1/15,22.3,-1.72,-7.160699417,,,,,,,,,
9/30/15,24.02,-1.79,-6.935296397,,,,,,,,,
9/29/15,25.81,-0.86,-3.224596925,,,,,,,,,
9/28/15,26.67,4.09,18.11337467,,,,,,,,,
9/25/15,22.58,0,0,,,,,,,,,
9/24/15,22.58,1.24,5.810684161,,,,,,,,,
9/23/15,21.34,-0.55,-2.512562814,,,,,,,,,
9/22/15,21.89,2.28,11.62672106,,,,,,,,,
9/21/15,19.61,-2.15,-9.880514706,,,,,,,,,
9/18/15,21.76,0.05,0.230308614,,,,,,,,,
9/17/15,21.71,0.96,4.626506024,,,,,,,,,
9/16/15,20.75,-1.58,-7.075682938,,,,,,,,,
9/15/15,22.33,-1.3,-5.501481168,,,,,,,,,
9/14/15,23.63,0.32,1.372801373,,,,,,,,,
9/11/15,23.31,-1.6,-6.423123244,,,,,,,,,
9/10/15,24.91,-1,-3.859513701,,,,,,,,,
9/9/15,25.91,1.14,4.602341542,,,,,,,,,
9/8/15,24.77,-2.8,-10.15596663,,,,,,,,,
9/4/15,27.57,2.02,7.906066536,,,,,,,,,
9/3/15,25.55,-0.17,-0.66096423,,,,,,,,,
9/2/15,25.72,-5.22,-16.87136393,,,,,,,,,
9/1/15,30.94,2.98,10.65808298,,,,,,,,,
8/31/15,27.96,1.81,6.921606119,,,,,,,,,
8/28/15,26.15,0.23,0.887345679,,,,,,,,,
8/27/15,25.92,-4.35,-14.37066402,,,,,,,,,
8/26/15,30.27,-5.5,-15.37601342,,,,,,,,,
8/25/15,35.77,-6.83,-16.03286385,,,,,,,,,
8/24/15,42.6,13.67,47.25198756,,,,,,,,,
8/21/15,28.93,9.09,45.81653226,,,,,,,,,
8/20/15,19.84,3.98,25.09457755,,,,,,,,,
8/19/15,15.86,1.39,9.606081548,,,,,,,,,
8/18/15,14.47,0.5,3.579098067,,,,,,,,,
8/17/15,13.97,-0.2,-1.411432604,,,,,,,,,
8/14/15,14.17,-0.5,-3.408316292,,,,,,,,,
8/13/15,14.67,-0.25,-1.675603217,,,,,,,,,
8/12/15,14.92,0.02,0.134228188,,,,,,,,,
8/11/15,14.9,1.55,11.61048689,,,,,,,,,
8/10/15,13.35,-1.03,-7.162726008,,,,,,,,,
8/7/15,14.38,-0.04,-0.27739251,,,,,,,,,
8/6/15,14.42,1.27,9.657794677,,,,,,,,,
8/5/15,13.15,-0.41,-3.02359882,,,,,,,,,
8/4/15,13.56,0.44,3.353658537,,,,,,,,,
8/3/15,13.12,0.51,4.044409199,,,,,,,,,
7/31/15,12.61,0.07,0.558213716,,,,,,,,,
7/30/15,12.54,-0.26,-2.03125,,,,,,,,,
7/29/15,12.8,-0.75,-5.535055351,,,,,,,,,
7/28/15,13.55,-2.17,-13.80407125,,,,,,,,,
7/27/15,15.72,2.13,15.67328918,,,,,,,,,
7/24/15,13.59,0.93,7.345971564,,,,,,,,,
7/23/15,12.66,0.74,6.208053691,,,,,,,,,
7/22/15,11.92,-0.27,-2.214930271,,,,,,,,,
7/21/15,12.19,0.14,1.161825726,,,,,,,,,
7/20/15,12.05,0.54,4.691572546,,,,,,,,,
7/17/15,11.51,-0.05,-0.432525952,,,,,,,,,
7/16/15,11.56,-1.95,-14.43375278,,,,,,,,,
7/15/15,13.51,-0.16,-1.170446233,,,,,,,,,
7/14/15,13.67,-0.6,-4.204625088,,,,,,,,,
7/13/15,14.27,-2.69,-15.86084906,,,,,,,,,
7/10/15,16.96,-3.25,-16.08114795,,,,,,,,,
7/9/15,20.21,0.65,3.323108384,,,,,,,,,
7/8/15,19.56,3.29,20.22126613,,,,,,,,,
7/7/15,16.27,-0.91,-5.29685681,,,,,,,,,
7/6/15,17.18,-0.05,-0.290191526,,,,,,,,,
7/2/15,17.23,0.91,5.575980392,,,,,,,,,
7/1/15,16.32,-2.19,-11.83144246,,,,,,,,,
6/30/15,18.51,-0.59,-3.089005236,,,,,,,,,
6/29/15,19.1,4.78,33.37988827,,,,,,,,,
6/26/15,14.32,0.08,0.561797753,,,,,,,,,
6/25/15,14.24,0.69,5.092250923,,,,,,,,,
6/24/15,13.55,1.17,9.450726979,,,,,,,,,
6/23/15,12.38,-0.58,-4.475308642,,,,,,,,,
6/22/15,12.96,-1.2,-8.474576271,,,,,,,,,
6/19/15,14.16,0.76,5.671641791,,,,,,,,,
6/18/15,13.4,-1.33,-9.029192125,,,,,,,,,
6/17/15,14.73,-0.24,-1.603206413,,,,,,,,,
6/16/15,14.97,-0.66,-4.222648752,,,,,,,,,
6/15/15,15.63,1.52,10.77250177,,,,,,,,,
6/12/15,14.11,0.85,6.41025641,,,,,,,,,
6/11/15,13.26,-0.47,-3.423160961,,,,,,,,,
6/10/15,13.73,-1.18,-7.914151576,,,,,,,,,
6/9/15,14.91,-0.58,-3.744351194,,,,,,,,,
6/8/15,15.49,0.93,6.387362637,,,,,,,,,
6/5/15,14.56,-0.43,-2.868579053,,,,,,,,,
6/4/15,14.99,1.13,8.152958153,,,,,,,,,
6/3/15,13.86,-0.71,-4.873026767,,,,,,,,,
6/2/15,14.57,0.27,1.888111888,,,,,,,,,
6/1/15,14.3,0.12,0.846262341,,,,,,,,,
5/29/15,14.18,0.63,4.649446494,,,,,,,,,
5/28/15,13.55,0,0,,,,,,,,,
5/27/15,13.55,-0.78,-5.443126308,,,,,,,,,
5/26/15,14.33,1.78,14.18326693,,,,,,,,,
5/22/15,12.55,-0.05,-0.396825397,,,,,,,,,
5/21/15,12.6,-0.77,-5.759162304,,,,,,,,,
5/20/15,13.37,0.05,0.375375375,,,,,,,,,
5/19/15,13.32,0.09,0.680272109,,,,,,,,,
5/18/15,13.23,0.27,2.083333333,,,,,,,,,
5/15/15,12.96,-0.34,-2.556390977,,,,,,,,,
5/14/15,13.3,-1.24,-8.528198074,,,,,,,,,
5/13/15,14.54,-0.28,-1.889338731,,,,,,,,,
5/12/15,14.82,-0.08,-0.536912752,,,,,,,,,
5/11/15,14.9,1.02,7.34870317,,,,,,,,,
5/8/15,13.88,-2,-12.59445844,,,,,,,,,
5/7/15,15.88,-0.1,-0.625782228,,,,,,,,,
5/6/15,15.98,0.77,5.062458909,,,,,,,,,
5/5/15,15.21,1.4,10.13758146,,,,,,,,,
5/4/15,13.81,0.13,0.950292398,,,,,,,,,
5/1/15,13.68,-1.56,-10.23622047,,,,,,,,,
4/30/15,15.24,0.91,6.350314027,,,,,,,,,
4/29/15,14.33,1.01,7.582582583,,,,,,,,,
4/28/15,13.32,-0.65,-4.652827487,,,,,,,,,
4/27/15,13.97,1,7.710100231,,,,,,,,,
4/24/15,12.97,-0.09,-0.689127106,,,,,,,,,
4/23/15,13.06,-0.05,-0.381388253,,,,,,,,,
4/22/15,13.11,-0.45,-3.318584071,,,,,,,,,
4/21/15,13.56,-0.02,-0.147275405,,,,,,,,,
4/20/15,13.58,-0.45,-3.207412687,,,,,,,,,
4/17/15,14.03,1.23,9.609375,,,,,,,,,
4/16/15,12.8,-0.14,-1.081916538,,,,,,,,,
4/15/15,12.94,-0.68,-4.992657856,,,,,,,,,
4/14/15,13.62,-0.55,-3.881439661,,,,,,,,,
4/13/15,14.17,1.39,10.87636933,,,,,,,,,
4/10/15,12.78,-0.6,-4.484304933,,,,,,,,,
4/9/15,13.38,-0.77,-5.441696113,,,,,,,,,
4/8/15,14.15,-0.7,-4.713804714,,,,,,,,,
4/7/15,14.85,0.01,0.067385445,,,,,,,,,
4/6/15,14.84,-0.04,-0.268817204,,,,,,,,,
4/2/15,14.88,-0.46,-2.998696219,,,,,,,,,
4/1/15,15.34,-0.29,-1.85540627,,,,,,,,,
3/31/15,15.63,0.86,5.822613406,,,,,,,,,
3/30/15,14.77,-0.59,-3.841145833,,,,,,,,,
3/27/15,15.36,-0.52,-3.274559194,,,,,,,,,
3/26/15,15.88,0.23,1.469648562,,,,,,,,,
3/25/15,15.65,1.8,12.99638989,,,,,,,,,
3/24/15,13.85,0.31,2.289512555,,,,,,,,,
3/23/15,13.54,0.56,4.314329738,,,,,,,,,
3/20/15,12.98,-0.98,-7.020057307,,,,,,,,,
3/19/15,13.96,0.22,1.601164483,,,,,,,,,
3/18/15,13.74,-1.92,-12.2605364,,,,,,,,,
3/17/15,15.66,-0.17,-1.073910297,,,,,,,,,
3/16/15,15.83,-0.17,-1.0625,,,,,,,,,
3/13/15,16,0.56,3.626943005,,,,,,,,,
3/12/15,15.44,-1.49,-8.800945068,,,,,,,,,
3/11/15,16.93,0.24,1.437986818,,,,,,,,,
3/10/15,16.69,1.45,9.514435696,,,,,,,,,
3/9/15,15.24,-0.22,-1.423027167,,,,,,,,,
3/6/15,15.46,1.22,8.56741573,,,,,,,,,
3/5/15,14.24,-0.24,-1.657458564,,,,,,,,,
3/4/15,14.48,0.16,1.117318436,,,,,,,,,
3/3/15,14.32,0.67,4.908424908,,,,,,,,,
3/2/15,13.65,-0.23,-1.657060519,,,,,,,,,
2/27/15,13.88,-0.3,-2.115655853,,,,,,,,,
2/26/15,14.18,-0.02,-0.14084507,,,,,,,,,
2/25/15,14.2,0.12,0.852272727,,,,,,,,,
